partner_name,category,region,post_count,total_reposts,total_comments,total_attitudes,total_comment_likes,avg_reposts,avg_comments,avg_attitudes,engagement_rate,top_posts,date_range_start,date_range_end
"华晨宇, 宋茜, 康姆士, 希林娜依高",Artist,CN,1,18919,1841,96619,0,18919.0,1841.0,96619.0,117379.0,"[""4799176128859112|#2022为你空投计划#(96,619 likes)""]",2022-08-05T10:43:36+00:00,2022-08-05T10:43:36+00:00
Porsche,Brand,CN,9,5040,4971,96192,0,560.0,552.33,10688.0,11800.33,"[""5196953786256206|2025#和平精英刺激之夜# 吉时已到！2025年刺激之夜全明星送福利！ 和平精英品牌代言人华晨宇、(57,730 likes)"", ""5196968886538659|和平精英的微博视频(32,936 likes)"", ""5235721741795433|#2025和平精英全球总决赛#(1,425 likes)""]",2025-07-23T13:41:27+00:00,2025-11-22T02:00:00+00:00
祝绪丹,Artist,CN,12,29635,17562,80688,0,2469.58,1463.5,6724.0,10657.08,"[""5236831550704441|#和平精英雪战到底#(27,430 likes)"", ""5241565247179093|和平精英的微博视频(22,195 likes)"", ""5067958808480128|和平精英的微博视频(6,159 likes)""]",2024-08-16T03:00:01+00:00,2026-02-13T06:30:00+00:00
"华晨宇, 宋茜, 一条小团团OvO, 逍遥散人M",Artist,CN,1,1957,1248,74628,0,1957.0,1248.0,74628.0,77833.0,"[""4833283890744045|#你最想和谁组队#(74,628 likes)""]",2022-11-07T13:35:40+00:00,2022-11-07T13:35:40+00:00
炫迈,Brand,CN,1,7895,27673,70722,0,7895.0,27673.0,70722.0,106290.0,"[""4646149812913357|⚡️#和平精英# ×炫迈@Stride炫迈 酷炫联动开启，【王一博代言】和平精英 × 炫迈联名礼盒正(70,722 likes)""]",2021-06-09T04:11:38+00:00,2021-06-09T04:11:38+00:00
"华晨宇, 虞书欣, 陈都灵, 林一, 潘粤明, 周洁琼, 王子奇, 加奈那",Artist,CN,1,2107,2453,70547,0,2107.0,2453.0,70547.0,75107.0,"[""5127745256554846|和平精英的微博视频(70,547 likes)""]",2025-01-28T03:00:00+00:00,2025-01-28T03:00:00+00:00
吴宣仪,Artist,CN,6,67174,10848,68981,0,11195.67,1808.0,11496.83,24500.5,"[""4625490788748166|和平精英的微博视频(29,794 likes)"", ""4624796547550851|#吴宣仪起飞# 趁现在！和平精英2周年之际，曾在1周年与大家共同庆生的特种兵@吴宣仪_Betty 再(21,675 likes)"", ""4625845631583223|和平精英的微博视频(7,997 likes)""]",2020-09-01T06:34:40+00:00,2021-04-14T03:30:05+00:00
硬糖少女303-希林娜依高,Artist,CN,1,16323,3506,68283,0,16323.0,3506.0,68283.0,88112.0,"[""4762451075924951|硬糖少女303希林娜依·高(68,283 likes)""]",2022-04-26T02:31:20+00:00,2022-04-26T02:31:20+00:00
"华晨宇, 宋茜, 希林娜依高, 一条小团团, 逍遥散人",Artist,CN,1,11010,1693,64947,0,11010.0,1693.0,64947.0,77650.0,"[""4832519953058082|#你最想和谁组队#(64,947 likes)""]",2022-11-05T11:00:03+00:00,2022-11-05T11:00:03+00:00
breo倍轻松,Brand,CN,1,22571,8477,60997,0,22571.0,8477.0,60997.0,92045.0,"[""5026623940985864|#和平精英#(60,997 likes)""]",2024-04-24T02:00:00+00:00,2024-04-24T02:00:00+00:00
张予曦,Artist,CN,3,41839,42493,57705,0,13946.33,14164.33,19235.0,47345.67,"[""5042200199041276|张予曦的微博视频(54,695 likes)"", ""5042629406626247|和平精英的微博视频(1,868 likes)"", ""5266894644314778|和平百变小舞配饰穿搭拆解，多套风格自由搭配，速来GET张予曦同款穿搭，新年与特种兵们不见不散～(1,142 likes)""]",2024-06-06T01:34:30+00:00,2026-02-16T02:30:00+00:00
麦当劳,Brand,CN,20,4701,12499,57438,0,235.05,624.95,2871.9,3731.9,"[""4920474569540322|抽奖详情(10,444 likes)"", ""4917243206435744|和平精英的微博视频(7,159 likes)"", ""4917213008495458|#和平精英麦当劳乐园开园# 和平精英麦当劳门店，即将开业！ 和平精英麦当劳乐园，喜欢您来！和平精英麦(5,749 likes)""]",2023-05-15T13:00:00+00:00,2023-07-18T05:00:00+00:00
SNK,Game,CN,6,3785,8157,56699,0,630.83,1359.5,9449.83,11440.17,"[""5090948073918724|和平精英的微博视频(46,679 likes)"", ""4478482631545638|还记得十几年前那个夏天，两个热血少年，一人选择三个角色，各自为战！为了一较高下，投下了一枚又一枚硬币(7,793 likes)"", ""5092669126872113|#和平精英SNK拳皇联动##和平精英新皮肤# 格斗之魂高燃集结海岛！和平精英再度携手SNK再现经典回(755 likes)""]",2020-03-03T12:02:08+00:00,2024-10-25T06:25:49+00:00
"吴京, 华晨宇, 王宝强, 硬糖少女303-希林娜依高, 梁龙, 林晓峰, 单依纯, 汪汪汪佳辉",Artist,CN,1,2596,2075,54846,0,2596.0,2075.0,54846.0,59517.0,"[""4766791858129064|和平精英的微博视频(54,846 likes)""]",2022-05-08T02:00:03+00:00,2022-05-08T02:00:03+00:00
Chinese Paladin,Game,CN,7,2199,1482,53341,0,314.14,211.71,7620.14,8146.0,"[""4866569304016426|抽奖详情(50,434 likes)"", ""4866539105550416|抽奖详情(662 likes)"", ""4867565874315454|和平精英的微博视频(531 likes)""]",2023-02-07T08:00:00+00:00,2025-01-16T02:00:00+00:00
BE@RBRICK,IP,CN,1,371,985,53019,0,371.0,985.0,53019.0,54375.0,"[""5090955336877228|#和平精英刺激之夜##和平精英Bearbrick# 刺激之夜全新IP联名重磅发布！和平精英重磅携手顶(53,019 likes)""]",2024-10-18T14:30:00+00:00,2024-10-18T14:30:00+00:00
上城士,Other,CN,1,7284,3757,50764,0,7284.0,3757.0,50764.0,61805.0,"[""5265445092591560|#和平精英春节双神装降临#(50,764 likes)""]",2026-02-12T02:30:00+00:00,2026-02-12T02:30:00+00:00
利路修,Artist,CN,1,1379,5435,49114,0,1379.0,5435.0,49114.0,55928.0,"[""4632111962656509|#起飞和平精英# 利路修老师营业了！鸡仔也期待一下利老师的技术～想要落地成盒提前下班是不存在的！5月(49,114 likes)""]",2021-05-01T10:30:15+00:00,2021-05-01T10:30:15+00:00
敖瑞鹏,Artist,CN,3,3795,5393,48003,0,1265.0,1797.67,16001.0,19063.67,"[""5265475291580183|#和平精英春节双神装降临#(21,257 likes)"", ""5265490396058675|和平精英的微博视频(13,641 likes)"", ""5265460197065639|上城士的微博视频(13,105 likes)""]",2026-02-12T03:30:01+00:00,2026-02-12T05:30:01+00:00
"吴京, 华晨宇, 宋茜, 龚琳娜, 呼兰, 何广智, 徐志胜, 鸟鸟, 小北, 黄健翔, 管泽元",Artist,CN,1,748,834,45344,0,748.0,834.0,45344.0,46926.0,"[""4860672955384014|和平精英的微博视频(45,344 likes)""]",2023-01-22T03:30:01+00:00,2023-01-22T03:30:01+00:00
未知,IP,CN,1,1315,248211,43822,0,1315.0,248211.0,43822.0,293348.0,"[""5090525000500934|和平精英的微博直播(43,822 likes)""]",2024-10-17T10:00:00+00:00,2024-10-17T10:00:00+00:00
"杨超越, 顾居居",Artist,CN,1,1224,10913,42314,0,1224.0,10913.0,42314.0,54451.0,"[""4571644105069128|和平精英的微博视频(42,314 likes)""]",2020-11-15T13:52:34+00:00,2020-11-15T13:52:34+00:00
英雄联盟,Game,CN,2,4665,5858,40845,0,2332.5,2929.0,20422.5,25684.0,"[""4675908504653556|【PEL X LPL】#杨超越为LPL加油# #2021PEL#  特种兵还有十秒抵达战场，携手去超(36,703 likes)"", ""4678433651822894|【PEL X LPL】 #杨超越空降英雄联盟10周年# #2021PEL#和平精英品牌代言人、PEL(4,142 likes)""]",2021-08-30T07:02:04+00:00,2021-09-06T06:16:06+00:00
"硬糖少女303, 美图秀秀","Artist, Brand",CN,1,506,876,40639,0,506.0,876.0,40639.0,42021.0,"[""4604818973530805|🏮#和平陪你过春节# @硬糖少女303 空降@和平精英 ，化身水晶版的极致幻想，甜美优雅，绽放光芒。(40,639 likes)""]",2021-02-15T02:57:39+00:00,2021-02-15T02:57:39+00:00
姚安娜,Artist,CN,9,4712,7135,40211,0,523.56,792.78,4467.89,5784.22,"[""5011101746201177|和平精英的微博视频(18,880 likes)"", ""5011228229635331|和平精英的微博视频(5,548 likes)"", ""5026329505039866|和平精英的微博视频(4,098 likes)""]",2024-03-12T06:00:21+00:00,2024-11-06T02:00:01+00:00
巴啦啦小魔仙,Anime,CN,19,6639,16116,39582,0,349.42,848.21,2083.26,3280.89,"[""5052893151369659|刘美含的微博视频(15,387 likes)"", ""5189441826064368|抽奖详情(3,647 likes)"", ""5052388387326000|#和平精英巴啦啦小魔仙#《巴啦啦小魔仙》正版授权，四大经典角色，即将华丽现身海岛！童年傲娇黑魔仙女神(3,491 likes)""]",2023-03-26T08:00:00+00:00,2025-08-12T08:00:00+00:00
潘粤明,Artist,CN,9,11802,10187,39575,0,1311.33,1131.89,4397.22,6840.44,"[""4563261690746608|不要怂，一起下特种兵潘昨天拿好了锅，今天就到海岛和鸡仔汇合啦！地宫机关重重，鸡仔被老潘的操作秀了一脸(11,524 likes)"", ""5122773805175432|和平精英的微博视频(11,224 likes)"", ""5122463681217036|和平精英的微博视频(4,743 likes)""]",2020-04-09T03:04:51+00:00,2025-01-14T09:45:14+00:00
Pleasant Goat,Anime,CN,8,3367,5864,39414,0,420.88,733.0,4926.75,6080.62,"[""5198864525298488|和平精英的微博视频(35,245 likes)"", ""5194077332572412|微博抽奖公示(1,019 likes)"", ""5192612681616204|#喜羊羊与灰太狼快闪#(630 likes)""]",2025-07-04T10:30:00+00:00,2025-08-12T09:02:36+00:00
明TIAN,Artist,CN,1,14362,8129,38563,0,14362.0,8129.0,38563.0,61054.0,"[""5085844161168418|和平精英的微博视频(38,563 likes)""]",2024-10-04T12:00:01+00:00,2024-10-04T12:00:01+00:00
流浪地球,Movie,CN,57,19179,20101,38445,0,336.47,352.65,674.47,1363.6,"[""5101083577552782|和平精英的微博视频(8,948 likes)"", ""5090922866152926|和平精英的微博视频(3,765 likes)"", ""5090147603324003|和平精英的微博视频(1,437 likes)""]",2024-10-16T09:00:22+00:00,2024-12-23T10:30:00+00:00
哈尔滨冰雪大世界,Brand,CN,14,9547,8921,38273,0,681.93,637.21,2733.79,4052.93,"[""4989337425674775|和平精英超话 #和平精英龙跃长城# #极寒回归再战寒冬# 极寒模式已上线！   这个冬天，特种兵们既(13,648 likes)"", ""4988346585844810|抽奖详情(11,332 likes)"", ""5246608473589412|#跟着和平精英走遍哈尔滨#(3,052 likes)""]",2024-01-06T04:44:02+00:00,2025-12-29T03:30:01+00:00
